case_id,image_path,source,label,split,notes
891,data/brutes_kaggle/NORMAL-LUNG_00891_normal_523.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00891_normal_523.jpg
892,data/brutes_kaggle/NORMAL-LUNG_00892_normal_524.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00892_normal_524.jpg
893,data/brutes_kaggle/NORMAL-LUNG_00893_normal_525.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00893_normal_525.jpg
894,data/brutes_kaggle/NORMAL-LUNG_00894_normal_526.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00894_normal_526.jpg
895,data/brutes_kaggle/NORMAL-LUNG_00895_normal_527.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00895_normal_527.jpg
896,data/brutes_kaggle/NORMAL-LUNG_00896_normal_528.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00896_normal_528.jpg
897,data/brutes_kaggle/NORMAL-LUNG_00897_normal_529.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00897_normal_529.jpg
898,data/brutes_kaggle/NORMAL-LUNG_00898_normal_531.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00898_normal_531.jpg
899,data/brutes_kaggle/NORMAL-LUNG_00899_normal_532.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00899_normal_532.jpg
900,data/brutes_kaggle/NORMAL-LUNG_00900_normal_533.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00900_normal_533.jpg
901,data/brutes_kaggle/NORMAL-LUNG_00901_normal_535.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00901_normal_535.jpg
902,data/brutes_kaggle/NORMAL-LUNG_00902_normal_536.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00902_normal_536.jpg
903,data/brutes_kaggle/NORMAL-LUNG_00903_normal_538.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00903_normal_538.jpg
904,data/brutes_kaggle/NORMAL-LUNG_00904_normal_540.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00904_normal_540.jpg
905,data/brutes_kaggle/NORMAL-LUNG_00905_normal_541.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00905_normal_541.jpg
906,data/brutes_kaggle/NORMAL-LUNG_00906_normal_543.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00906_normal_543.jpg
907,data/brutes_kaggle/NORMAL-LUNG_00907_normal_544.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00907_normal_544.jpg
908,data/brutes_kaggle/NORMAL-LUNG_00908_normal_545.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00908_normal_545.jpg
909,data/brutes_kaggle/NORMAL-LUNG_00909_normal_546.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00909_normal_546.jpg
910,data/brutes_kaggle/NORMAL-LUNG_00910_normal_547.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00910_normal_547.jpg
911,data/brutes_kaggle/NORMAL-LUNG_00911_normal_548.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00911_normal_548.jpg
912,data/brutes_kaggle/NORMAL-LUNG_00912_normal_549.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00912_normal_549.jpg
913,data/brutes_kaggle/NORMAL-LUNG_00913_normal_550.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00913_normal_550.jpg
914,data/brutes_kaggle/NORMAL-LUNG_00914_normal_551.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00914_normal_551.jpg
915,data/brutes_kaggle/NORMAL-LUNG_00915_normal_552.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00915_normal_552.jpg
916,data/brutes_kaggle/NORMAL-LUNG_00916_normal_553.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00916_normal_553.jpg
917,data/brutes_kaggle/NORMAL-LUNG_00917_normal_554.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00917_normal_554.jpg
918,data/brutes_kaggle/NORMAL-LUNG_00918_normal_555.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00918_normal_555.jpg
919,data/brutes_kaggle/NORMAL-LUNG_00919_normal_556.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00919_normal_556.jpg
920,data/brutes_kaggle/NORMAL-LUNG_00920_normal_557.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00920_normal_557.jpg
921,data/brutes_kaggle/NORMAL-LUNG_00921_normal_558.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00921_normal_558.jpg
922,data/brutes_kaggle/NORMAL-LUNG_00922_normal_559.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00922_normal_559.jpg
923,data/brutes_kaggle/NORMAL-LUNG_00923_normal_560.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00923_normal_560.jpg
924,data/brutes_kaggle/NORMAL-LUNG_00924_normal_561.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00924_normal_561.jpg
925,data/brutes_kaggle/NORMAL-LUNG_00925_normal_562.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00925_normal_562.jpg
926,data/brutes_kaggle/NORMAL-LUNG_00926_normal_564.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00926_normal_564.jpg
927,data/brutes_kaggle/NORMAL-LUNG_00927_normal_565.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00927_normal_565.jpg
928,data/brutes_kaggle/NORMAL-LUNG_00928_normal_567.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00928_normal_567.jpg
929,data/brutes_kaggle/NORMAL-LUNG_00929_normal_568.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00929_normal_568.jpg
930,data/brutes_kaggle/NORMAL-LUNG_00930_normal_569.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00930_normal_569.jpg
931,data/brutes_kaggle/NORMAL-LUNG_00931_normal_570.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00931_normal_570.jpg
932,data/brutes_kaggle/NORMAL-LUNG_00932_normal_571.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00932_normal_571.jpg
